date,country,simd_quintile,daily_positive,cumulative_positive,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,year,month,day,week,weekday,season
2020-12-12,S92000003,2,158,23423,11,NA,1003,NA,92.54679933860872,NA,158,23391,0,32,0,0.13661785424582676,2020,12,12,50,Sat,winter
2020-12-12,S92000003,3,119,18274,4,NA,791,NA,72.4570639225195,NA,119,18255,0,19,0,0.10397285761190762,2020,12,12,50,Sat,winter
2020-12-12,S92000003,4,132,18607,4,NA,713,NA,63.97137527690274,NA,132,18577,0,30,0,0.16122964475734938,2020,12,12,50,Sat,winter
2020-12-12,S92000003,5,126,18638,3,NA,608,NA,55.6137406186114,NA,126,18625,0,13,0,0.06974997317308725,2020,12,12,50,Sat,winter
2020-12-13,S92000003,1,155,27563,5,NA,1207,NA,111.47777787013716,NA,155,27526,0,37,0,0.13423792765664114,2020,12,13,50,Sun,winter
2020-12-13,S92000003,2,154,23577,9,NA,1012,NA,93.3772292429432,NA,154,23545,0,32,0,0.13572549518598634,2020,12,13,50,Sun,winter
2020-12-13,S92000003,3,131,18405,4,NA,795,NA,72.82347132541466,NA,131,18386,0,19,0,0.10323281716924748,2020,12,13,50,Sun,winter
2020-12-13,S92000003,4,132,18739,4,NA,717,NA,64.33026097270584,NA,132,18709,0,30,0,0.1600939217674369,2020,12,13,50,Sun,winter
2020-12-13,S92000003,5,145,18783,4,NA,612,NA,55.97962049110226,NA,145,18770,0,13,0,0.06921152105627429,2020,12,13,50,Sun,winter
2020-12-14,S92000003,1,262,27825,5,NA,1212,NA,111.93957479586268,NA,261,27787,1,38,0.3816793893129771,0.13656783468104222,2020,12,14,50,Mon,winter
2020-12-14,S92000003,2,229,23806,7,NA,1019,NA,94.02311916853668,NA,229,23774,0,32,0,0.13441989414433336,2020,12,14,50,Mon,winter
2020-12-14,S92000003,3,205,18610,7,NA,802,NA,73.4646842804812,NA,205,18591,0,19,0,0.10209564750134335,2020,12,14,50,Mon,winter
2020-12-14,S92000003,4,214,18953,5,NA,722,NA,64.77886809245973,NA,214,18923,0,30,0,0.1582862871313249,2020,12,14,50,Mon,winter
2020-12-14,S92000003,5,172,18955,7,NA,619,NA,56.619910267961274,NA,172,18942,0,13,0,0.06858348720654181,2020,12,14,50,Mon,winter
2020-12-15,S92000003,1,247,28072,5,NA,1217,NA,112.40137172158818,NA,247,28034,0,38,0,0.1353662011969222,2020,12,15,50,Tue,winter
2020-12-15,S92000003,2,211,24017,12,NA,1031,NA,95.13035904098264,NA,211,23985,0,32,0,0.1332389557396844,2020,12,15,50,Tue,winter
2020-12-15,S92000003,3,192,18802,8,NA,810,NA,74.19749908627153,NA,192,18783,0,19,0,0.10105307945963196,2020,12,15,50,Tue,winter
2020-12-15,S92000003,4,196,19149,5,NA,727,NA,65.22747521221359,NA,196,19119,0,30,0,0.15666614444618518,2020,12,15,50,Tue,winter
2020-12-15,S92000003,5,185,19140,2,NA,621,NA,56.802850204206706,NA,184,19126,1,14,0.5405405405405406,0.07314524555903866,2020,12,15,50,Tue,winter
2020-12-16,S92000003,1,289,28361,6,NA,1223,NA,112.95552803245876,NA,289,28323,0,38,0,0.13398681287683792,2020,12,16,51,Wed,winter
2020-12-16,S92000003,2,229,24246,7,NA,1038,NA,95.77624896657612,NA,229,24214,0,32,0,0.13198053287140146,2020,12,16,51,Wed,winter
2020-12-16,S92000003,3,186,18988,9,NA,819,NA,75.02191574278567,NA,186,18969,0,19,0,0.10006319780914262,2020,12,16,51,Wed,winter
2020-12-16,S92000003,4,149,19298,2,NA,729,NA,65.40691806011515,NA,149,19268,0,30,0,0.15545652399212354,2020,12,16,51,Wed,winter
2020-12-16,S92000003,5,173,19313,7,NA,628,NA,57.44313998106571,NA,173,19299,0,14,0,0.07249003262051468,2020,12,16,51,Wed,winter
2020-12-17,S92000003,1,219,28580,6,NA,1229,NA,113.50968434332938,NA,217,28540,2,40,0.91324200913242,0.13995801259622112,2020,12,17,51,Thu,winter
2020-12-17,S92000003,2,193,24439,9,NA,1047,NA,96.6066788709106,NA,192,24406,1,33,0.5181347150259067,0.13503007488031424,2020,12,17,51,Thu,winter
2020-12-17,S92000003,3,143,19131,6,NA,825,NA,75.57152684712841,NA,143,19112,0,19,0,0.09931524750405102,2020,12,17,51,Thu,winter
2020-12-17,S92000003,4,204,19502,6,NA,735,NA,65.9452466038198,NA,204,19472,0,30,0,0.1538303763716542,2020,12,17,51,Thu,winter
2020-12-17,S92000003,5,153,19466,9,NA,637,NA,58.26636969417016,NA,152,19451,1,15,0.6535947712418301,0.0770574334737491,2020,12,17,51,Thu,winter
2020-12-18,S92000003,1,247,28827,2,NA,1231,NA,113.6944031136196,NA,246,28786,1,41,0.4048582995951417,0.14222777257432268,2020,12,18,51,Fri,winter
2020-12-18,S92000003,2,185,24624,5,NA,1052,NA,97.06802881776308,NA,185,24591,0,33,0,0.13401559454191034,2020,12,18,51,Fri,winter
2020-12-18,S92000003,3,151,19282,9,NA,834,NA,76.39594350364254,NA,151,19263,0,19,0,0.098537496110362,2020,12,18,51,Fri,winter
2020-12-18,S92000003,4,163,19665,2,NA,737,NA,66.12468945172135,NA,163,19635,0,30,0,0.15255530129672007,2020,12,18,51,Fri,winter
2020-12-18,S92000003,5,174,19640,5,NA,642,NA,58.72371953478374,NA,174,19625,0,15,0,0.07637474541751528,2020,12,18,51,Fri,winter
2020-12-19,S92000003,1,182,29009,5,NA,1236,NA,114.1562000393451,NA,182,28968,0,41,0,0.14133544761970424,2020,12,19,51,Sat,winter
2020-12-19,S92000003,2,165,24789,5,NA,1057,NA,97.52937876461556,NA,165,24756,0,33,0,0.1331235628706281,2020,12,19,51,Sat,winter
2020-12-19,S92000003,3,118,19400,10,NA,844,NA,77.31196201088046,NA,118,19381,0,19,0,0.0979381443298969,2020,12,19,51,Sat,winter
2020-12-19,S92000003,4,136,19801,2,NA,739,NA,66.3041322996229,NA,136,19771,0,30,0,0.15150749962123125,2020,12,19,51,Sat,winter
2020-12-19,S92000003,5,146,19786,5,NA,647,NA,59.18106937539732,NA,146,19771,0,15,0,0.07581117962195492,2020,12,19,51,Sat,winter
2020-12-20,S92000003,1,173,29182,4,NA,1240,NA,114.52563757992552,NA,173,29141,0,41,0,0.14049756699335206,2020,12,20,51,Sun,winter
2020-12-20,S92000003,2,166,24955,10,NA,1067,NA,98.45207865832054,NA,166,24922,0,33,0,0.1322380284512122,2020,12,20,51,Sun,winter
2020-12-20,S92000003,3,148,19548,7,NA,851,NA,77.95317496594701,NA,147,19528,1,20,0.6756756756756757,0.1023122570083896,2020,12,20,51,Sun,winter
2020-12-20,S92000003,4,183,19984,6,NA,745,NA,66.84246084332754,NA,183,19954,0,30,0,0.1501200960768615,2020,12,20,51,Sun,winter
2020-12-20,S92000003,5,143,19929,2,NA,649,NA,59.364009311642754,NA,143,19914,0,15,0,0.07526719855486978,2020,12,20,51,Sun,winter
2020-12-21,S92000003,1,325,29507,3,NA,1243,NA,114.8027157353608,NA,325,29466,0,41,0,0.1389500796421188,2020,12,21,51,Mon,winter
2020-12-21,S92000003,2,259,25214,7,NA,1074,NA,99.097968583914,NA,259,25181,0,33,0,0.1308796700245895,2020,12,21,51,Mon,winter
2020-12-21,S92000003,3,220,19768,1,NA,852,NA,78.0447768166708,NA,220,19748,0,20,0,0.10117361392148928,2020,12,21,51,Mon,winter
2020-12-21,S92000003,4,254,20238,8,NA,753,NA,67.56023223493375,NA,254,20208,0,30,0,0.14823599169878446,2020,12,21,51,Mon,winter
2020-12-21,S92000003,5,244,20173,6,NA,655,NA,59.91282912037906,NA,244,20158,0,15,0,0.0743568135626828,2020,12,21,51,Mon,winter
2020-12-22,S92000003,1,321,29828,10,NA,1253,NA,115.7263095868118,NA,320,29786,1,42,0.3115264797507788,0.14080729515891108,2020,12,22,51,Tue,winter
2020-12-22,S92000003,2,253,25467,5,NA,1079,NA,99.55931853076648,NA,252,25433,1,34,0.3952569169960474,0.13350610594102172,2020,12,22,51,Tue,winter
2020-12-22,S92000003,3,241,20009,5,NA,857,NA,78.50278607028976,NA,241,19989,0,20,0,0.0999550202408916,2020,12,22,51,Tue,winter
2020-12-22,S92000003,4,290,20528,3,NA,756,NA,67.82939650678608,NA,289,20497,1,31,0.3448275862068966,0.1510132501948558,2020,12,22,51,Tue,winter
2020-12-22,S92000003,5,225,20398,5,NA,660,NA,60.370178960992625,NA,225,20383,0,15,0,0.07353662123737621,2020,12,22,51,Tue,winter
2020-12-23,S92000003,1,272,30100,11,NA,1264,NA,116.74226282340793,NA,271,30057,1,43,0.36764705882352944,0.14285714285714285,2020,12,23,52,Wed,winter
2020-12-23,S92000003,2,290,25757,10,NA,1089,NA,100.48201842447148,NA,288,25721,2,36,0.6896551724137931,0.13976783010443763,2020,12,23,52,Wed,winter
2020-12-23,S92000003,3,228,20237,5,NA,862,NA,78.96079532390873,NA,227,20216,1,21,0.43859649122807015,0.10377032168799724,2020,12,23,52,Wed,winter
2020-12-23,S92000003,4,277,20805,7,NA,763,NA,68.4574464744415,NA,277,20774,0,31,0,0.1490026435952896,2020,12,23,52,Wed,winter
2020-12-23,S92000003,5,247,20645,2,NA,662,NA,60.55311889723807,NA,247,20630,0,15,0,0.07265681763138775,2020,12,23,52,Wed,winter
2020-12-24,S92000003,1,212,30312,8,NA,1272,NA,117.48113790456874,NA,212,30269,0,43,0,0.1418580100290314,2020,12,24,52,Thu,winter
2020-12-24,S92000003,2,223,25980,6,NA,1095,NA,101.03563836069446,NA,223,25944,0,36,0,0.13856812933025403,2020,12,24,52,Thu,winter
2020-12-24,S92000003,3,181,20418,11,NA,873,NA,79.96841568187044,NA,181,20397,0,21,0,0.1028504260946224,2020,12,24,52,Thu,winter
2020-12-24,S92000003,4,196,21001,5,NA,768,NA,68.90605359419538,NA,196,20970,0,31,0,0.1476120184753107,2020,12,24,52,Thu,winter
2020-12-24,S92000003,5,205,20850,6,NA,668,NA,61.10193870597436,NA,204,20834,1,16,0.4878048780487805,0.07673860911270983,2020,12,24,52,Thu,winter
2020-12-25,S92000003,1,110,30422,4,NA,1276,NA,117.85057544514916,NA,110,30379,0,43,0,0.14134507921898626,2020,12,25,52,Fri,winter
2020-12-25,S92000003,2,123,26103,7,NA,1102,NA,101.68152828628796,NA,122,26066,1,37,0.8130081300813008,0.1417461594452745,2020,12,25,52,Fri,winter
2020-12-25,S92000003,3,98,20516,7,NA,880,NA,80.609628636936975,NA,98,20495,0,21,0,0.1023591343341782,2020,12,25,52,Fri,winter
2020-12-25,S92000003,4,93,21094,10,NA,778,NA,69.80326783370313,NA,93,21063,0,31,0,0.14696122120034133,2020,12,25,52,Fri,winter
2020-12-25,S92000003,5,92,20942,7,NA,675,NA,61.742228482833376,NA,92,20926,0,16,0,0.07640148982905166,2020,12,25,52,Fri,winter
2020-12-26,S92000003,1,225,30647,9,NA,1285,NA,118.68180991145506,NA,225,30604,0,43,0,0.14030737103142232,2020,12,26,52,Sat,winter
2020-12-26,S92000003,2,216,26319,5,NA,1107,NA,102.14287823314044,NA,216,26282,0,37,0,0.14058284889243514,2020,12,26,52,Sat,winter
2020-12-26,S92000003,3,159,20675,7,NA,887,NA,81.25084159200352,NA,159,20654,0,21,0,0.10157194679564692,2020,12,26,52,Sat,winter
2020-12-26,S92000003,4,209,21303,6,NA,784,NA,70.34159637740778,NA,209,21272,0,31,0,0.1455194104116791,2020,12,26,52,Sat,winter
2020-12-26,S92000003,5,241,21183,7,NA,682,NA,62.38251825969238,NA,241,21167,0,16,0,0.07553226644006987,2020,12,26,52,Sat,winter
2020-12-27,S92000003,1,389,31036,9,NA,1294,NA,119.51304437776096,NA,389,30993,0,43,0,0.13854878205954377,2020,12,27,52,Sun,winter
2020-12-27,S92000003,2,375,26694,5,NA,1112,NA,102.60422817999292,NA,374,26656,1,38,0.26666666666666666,0.14235408706076272,2020,12,27,52,Sun,winter
2020-12-27,S92000003,3,278,20953,10,NA,897,NA,82.16686009924145,NA,278,20932,0,21,0,0.10022431155443134,2020,12,27,52,Sun,winter
2020-12-27,S92000003,4,341,21644,4,NA,788,NA,70.70048207321089,NA,341,21613,0,31,0,0.14322676030308631,2020,12,27,52,Sun,winter
2020-12-27,S92000003,5,299,21482,6,NA,688,NA,62.93133806842869,NA,299,21466,0,16,0,0.07448096080439438,2020,12,27,52,Sun,winter
2020-12-28,S92000003,1,420,31456,9,NA,1303,NA,120.34427884406688,NA,419,31412,1,44,0.23809523809523808,0.13987792472024416,2020,12,28,52,Mon,winter
2020-12-28,S92000003,2,400,27094,6,NA,1118,NA,103.1578481162159,NA,400,27056,0,38,0,0.1402524544179523,2020,12,28,52,Mon,winter
2020-12-28,S92000003,3,334,21287,4,NA,901,NA,82.53326750213661,NA,333,21265,1,22,0.2994011976047904,0.10334946211302672,2020,12,28,52,Mon,winter
2020-12-28,S92000003,4,342,21986,3,NA,791,NA,70.96964634506321,NA,341,21954,1,32,0.29239766081871343,0.14554716637860457,2020,12,28,52,Mon,winter
2020-12-28,S92000003,5,312,21794,9,NA,697,NA,63.75456778153313,NA,310,21776,2,18,0.6410256410256411,0.08259153895567588,2020,12,28,52,Mon,winter
2020-12-29,S92000003,1,682,32138,7,NA,1310,NA,120.9907945400826,NA,682,32094,0,44,0,0.1369095774472587,2020,12,29,52,Tue,winter
2020-12-29,S92000003,2,660,27754,5,NA,1123,NA,103.61919806306838,NA,659,27715,1,39,0.15151515151515152,0.14052028536427183,2020,12,29,52,Tue,winter
2020-12-29,S92000003,3,610,21897,5,NA,906,NA,82.99127675575558,NA,608,21873,2,24,0.32786885245901637,0.10960405535004795,2020,12,29,52,Tue,winter
2020-12-29,S92000003,4,624,22610,6,NA,797,NA,71.50797488876786,NA,622,22576,2,34,0.32051282051282054,0.15037593984962405,2020,12,29,52,Tue,winter
2020-12-29,S92000003,5,559,22353,4,NA,701,NA,64.12044765402399,NA,557,22333,2,20,0.35778175313059035,0.08947344875408222,2020,12,29,52,Tue,winter
2020-12-30,S92000003,1,724,32862,7,NA,1317,NA,121.6373102360983,NA,723,32817,1,45,0.13812154696132595,0.13693627898484573,2020,12,30,53,Wed,winter
2020-12-30,S92000003,2,686,28440,7,NA,1130,NA,104.26508798866186,NA,683,28398,3,42,0.43731778425655976,0.14767932489451477,2020,12,30,53,Wed,winter
2020-12-30,S92000003,3,527,22424,5,NA,911,NA,83.44928600937453,NA,525,22398,2,26,0.3795066413662239,0.11594719942918302,2020,12,30,53,Wed,winter
2020-12-30,S92000003,4,593,23203,8,NA,805,NA,72.22574628037407,NA,591,23167,2,36,0.3372681281618887,0.15515235098909624,2020,12,30,53,Wed,winter
2020-12-30,S92000003,5,442,22795,5,NA,706,NA,64.57779749463758,NA,439,22772,3,23,0.6787330316742082,0.10089932002632156,2020,12,30,53,Wed,winter
2020-12-31,S92000003,1,576,33438,7,NA,1324,NA,122.283825932114,NA,574,33391,2,47,0.3472222222222222,0.14055864585202466,2020,12,31,53,Thu,winter
2020-12-31,S92000003,2,508,28948,13,NA,1143,NA,105.46459785047834,NA,507,28905,1,43,0.1968503937007874,0.14854221362443,2020,12,31,53,Thu,winter
2020-12-31,S92000003,3,471,22895,8,NA,919,NA,84.18210081516487,NA,471,22869,0,26,0,0.11356191308145884,2020,12,31,53,Thu,winter
2020-12-31,S92000003,4,428,23631,10,NA,815,NA,73.12296051988181,NA,427,23594,1,37,0.2336448598130841,0.15657399179044476,2020,12,31,53,Thu,winter
2020-12-31,S92000003,5,396,23191,6,NA,712,NA,65.12661730337386,NA,395,23167,1,24,0.25252525252525254,0.10348842223276272,2020,12,31,53,Thu,winter
2021-01-01,S92000003,1,244,33682,12,NA,1336,NA,123.39213855385525,NA,244,33635,0,47,0,0.13954040733923165,2021,1,1,1,Fri,winter
2021-01-01,S92000003,2,248,29196,6,NA,1149,NA,106.0182177867013,NA,248,29153,0,43,0,0.14728044937662693,2021,1,1,1,Fri,winter
2021-01-01,S92000003,3,231,23126,8,NA,927,NA,84.9149156209552,NA,230,23099,1,27,0.4329004329004329,0.11675170803424716,2021,1,1,1,Fri,winter
2021-01-01,S92000003,4,237,23868,4,NA,819,NA,73.48184621568491,NA,237,23831,0,37,0,0.1550192726663315,2021,1,1,1,Fri,winter
2021-01-01,S92000003,5,198,23389,5,NA,717,NA,65.58396714398745,NA,197,23364,1,25,0.5050505050505051,0.10688785326435504,2021,1,1,1,Fri,winter
2021-01-02,S92000003,1,454,34136,13,NA,1349,NA,124.59281056074153,NA,454,34089,0,47,0,0.13768455589407078,2021,1,2,1,Sat,winter
2021-01-02,S92000003,2,528,29724,5,NA,1154,NA,106.4795677335538,NA,526,29679,2,45,0.3787878787878788,0.15139281388776746,2021,1,2,1,Sat,winter
2021-01-02,S92000003,3,419,23545,8,NA,935,NA,85.64773042674554,NA,419,23518,0,27,0,0.1146740284561478,2021,1,2,1,Sat,winter
2021-01-02,S92000003,4,427,24295,9,NA,828,NA,74.2893390312419,NA,427,24258,0,37,0,0.15229471084585303,2021,1,2,1,Sat,winter
2021-01-02,S92000003,5,385,23774,7,NA,724,NA,66.22425692084646,NA,385,23749,0,25,0,0.10515689408597628,2021,1,2,1,Sat,winter
2021-01-03,S92000003,1,488,34624,5,NA,1354,NA,125.05460748646703,NA,488,34577,0,47,0,0.13574399260628467,2021,1,3,1,Sun,winter
2021-01-03,S92000003,2,494,30218,12,NA,1166,NA,107.58680760599977,NA,494,30173,0,45,0,0.1489178635250513,2021,1,3,1,Sun,winter
2021-01-03,S92000003,3,424,23969,9,NA,944,NA,86.47214708325967,NA,423,23941,1,28,0.2358490566037736,0.11681755600984606,2021,1,3,1,Sun,winter
2021-01-03,S92000003,4,465,24760,8,NA,836,NA,75.0071104228481,NA,465,24723,0,37,0,0.1494345718901454,2021,1,3,1,Sun,winter
2021-01-03,S92000003,5,347,24121,8,NA,732,NA,66.95601666582819,NA,345,24094,2,27,0.57636887608069165,0.11193565772563328,2021,1,3,1,Sun,winter
2021-01-04,S92000003,1,579,35203,11,NA,1365,NA,126.07056072306317,NA,577,35154,2,49,0.3454231433506045,0.13919268244183736,2021,1,4,1,Mon,winter
2021-01-04,S92000003,2,551,30769,8,NA,1174,NA,108.32496752096374,NA,550,30723,1,46,0.1814882032667877,0.14950112125840945,2021,1,4,1,Mon,winter
2021-01-04,S92000003,3,427,24396,4,NA,948,NA,86.83855448615483,NA,424,24365,3,31,0.702576112412178,0.12707001147729136,2021,1,4,1,Mon,winter
2021-01-04,S92000003,4,464,25224,7,NA,843,NA,75.63516039050353,NA,462,25185,2,39,0.43103448275862066,0.15461465271170313,2021,1,4,1,Mon,winter
2021-01-04,S92000003,5,361,24482,7,NA,739,NA,67.59630644268721,NA,361,24455,0,27,0,0.11028510742586392,2021,1,4,1,Mon,winter
2021-01-05,S92000003,1,827,36030,9,NA,1374,NA,126.90179518936908,NA,825,35979,2,51,0.2418379685610641,0.14154870940882597,2021,1,5,1,Tue,winter
2021-01-05,S92000003,2,661,31430,7,NA,1181,NA,108.97085744655725,NA,659,31382,2,48,0.30257186081694404,0.1527203308940503,2021,1,5,1,Tue,winter
2021-01-05,S92000003,3,534,24930,8,NA,956,NA,87.57136929194517,NA,534,24899,0,31,0,0.12434817488969112,2021,1,5,1,Tue,winter
2021-01-05,S92000003,4,591,25815,9,NA,852,NA,76.4426532060605,NA,591,25776,0,39,0,0.15107495642068564,2021,1,5,1,Tue,winter
2021-01-05,S92000003,5,436,24918,7,NA,746,NA,68.23659621954621,NA,436,24891,0,27,0,0.108355405730797,2021,1,5,1,Tue,winter
2021-01-06,S92000003,1,706,36736,6,NA,1380,NA,127.45595150023968,NA,705,36684,1,52,0.141643059490085,0.14155052264808363,2021,1,6,1,Wed,winter
2021-01-06,S92000003,2,623,32053,13,NA,1194,NA,110.17036730837368,NA,621,32003,2,50,0.32102728731942215,0.15599163884815773,2021,1,6,1,Wed,winter
2021-01-06,S92000003,3,405,25335,15,NA,971,NA,88.94539705280206,NA,404,25303,1,32,0.24691358024691357,0.12630747977106768,2021,1,6,1,Wed,winter
2021-01-06,S92000003,4,431,26246,11,NA,863,NA,77.42958886951902,NA,431,26207,0,39,0,0.1485940714775585,2021,1,6,1,Wed,winter
2021-01-06,S92000003,5,380,25298,5,NA,751,NA,68.6939460601598,NA,377,25268,3,30,0.7894736842105263,0.11858644952170132,2021,1,6,1,Wed,winter
2021-01-07,S92000003,1,632,37368,16,NA,1396,NA,128.9337016625613,NA,631,37315,1,53,0.15822784810126583,0.14183258402911583,2021,1,7,1,Thu,winter
2021-01-07,S92000003,2,468,32521,8,NA,1202,NA,110.90852722333766,NA,464,32467,4,54,0.8547008547008547,0.16604655453399342,2021,1,7,1,Thu,winter
2021-01-07,S92000003,3,382,25717,3,NA,974,NA,89.22020260497344,NA,382,25685,0,32,0,0.1244313100283859,2021,1,7,1,Thu,winter
2021-01-07,S92000003,4,366,26612,12,NA,875,NA,78.50624595692834,NA,366,26573,0,39,0,0.14655042837817525,2021,1,7,1,Thu,winter
2021-01-07,S92000003,5,351,25649,5,NA,756,NA,69.15129590077338,NA,351,25619,0,30,0,0.1169636243128387,2021,1,7,1,Thu,winter
2021-01-08,S92000003,1,488,37856,13,NA,1409,NA,130.1343736694476,NA,487,37802,1,54,0.20491803278688525,0.1426458157227388,2021,1,8,2,Fri,winter
2021-01-08,S92000003,2,432,32953,8,NA,1210,NA,111.64668713830166,NA,432,32899,0,54,0,0.16386975389190667,2021,1,8,2,Fri,winter
2021-01-08,S92000003,3,325,26042,5,NA,979,NA,89.67821185859239,NA,324,26009,1,33,0.3076923076923077,0.12671837800476154,2021,1,8,2,Fri,winter
2021-01-08,S92000003,4,332,26944,7,NA,882,NA,79.13429592458375,NA,331,26904,1,40,0.30120481927710846,0.14845605700712589,2021,1,8,2,Fri,winter
2021-01-08,S92000003,5,241,25890,9,NA,765,NA,69.97452561387783,NA,241,25860,0,30,0,0.11587485515643106,2021,1,8,2,Fri,winter
2021-01-09,S92000003,1,438,38294,13,NA,1422,NA,131.33504567633392,NA,438,38240,0,54,0,0.14101425810831983,2021,1,9,2,Sat,winter
2021-01-09,S92000003,2,332,33285,5,NA,1215,NA,112.10803708515414,NA,331,33230,1,55,0.30120481927710846,0.16523959741625358,2021,1,9,2,Sat,winter
2021-01-09,S92000003,3,264,26306,7,NA,986,NA,90.31942481365894,NA,264,26273,0,33,0,0.12544666615981143,2021,1,9,2,Sat,winter
2021-01-09,S92000003,4,265,27209,11,NA,893,NA,80.12123158804229,NA,264,27168,1,41,0.37735849056603776,0.15068543496637143,2021,1,9,2,Sat,winter
2021-01-09,S92000003,5,194,26084,2,NA,767,NA,70.15746555012326,NA,194,26054,0,30,0,0.11501303481061188,2021,1,9,2,Sat,winter
2021-01-10,S92000003,1,407,38701,17,NA,1439,NA,132.90515522380065,NA,405,38645,2,56,0.4914004914004914,0.14469910338234154,2021,1,10,2,Sun,winter
2021-01-10,S92000003,2,296,33581,16,NA,1231,NA,113.58435691508208,NA,296,33526,0,55,0,0.16378309162919508,2021,1,10,2,Sun,winter
2021-01-10,S92000003,3,263,26569,10,NA,996,NA,91.23544332089686,NA,263,26536,0,33,0,0.1242049004478904,2021,1,10,2,Sun,winter
2021-01-10,S92000003,4,237,27446,11,NA,904,NA,81.10816725150082,NA,237,27405,0,41,0,0.14938424542738468,2021,1,10,2,Sun,winter
2021-01-10,S92000003,5,220,26304,5,NA,772,NA,70.61481539073684,NA,220,26274,0,30,0,0.11405109489051096,2021,1,10,2,Sun,winter
2021-01-11,S92000003,1,613,39314,10,NA,1449,NA,133.82874907525166,NA,612,39257,1,57,0.1631321370309951,0.14498651879737498,2021,1,11,2,Mon,winter
2021-01-11,S92000003,2,460,34041,14,NA,1245,NA,114.87613676626906,NA,459,33985,1,56,0.21739130434782608,0.1645075056549455,2021,1,11,2,Mon,winter
2021-01-11,S92000003,3,379,26948,6,NA,1002,NA,91.7850544252396,NA,379,26915,0,33,0,0.12245806738904556,2021,1,11,2,Mon,winter
2021-01-11,S92000003,4,347,27793,6,NA,910,NA,81.64649579520547,NA,345,27750,2,43,0.57636887608069165,0.15471521606159824,2021,1,11,2,Mon,winter
2021-01-11,S92000003,5,286,26590,11,NA,783,NA,71.62098504008671,NA,286,26560,0,30,0,0.1128243700639338,2021,1,11,2,Mon,winter
2021-01-12,S92000003,1,565,39879,13,NA,1462,NA,135.029421082138,NA,559,39816,6,63,1.0619469026548674,0.1579778830963665,2021,1,12,2,Tue,winter
2021-01-12,S92000003,2,479,34520,15,NA,1260,NA,116.2601866068265,NA,478,34463,1,57,0.20876826722338204,0.16512166859791425,2021,1,12,2,Tue,winter
2021-01-12,S92000003,3,378,27326,6,NA,1008,NA,92.33466552958237,NA,375,27290,3,36,0.7936507936507936,0.1317426626655932,2021,1,12,2,Tue,winter
2021-01-12,S92000003,4,274,28067,11,NA,921,NA,82.63343145866399,NA,273,28023,1,44,0.36496350364963503,0.15676773434994834,2021,1,12,2,Tue,winter
2021-01-12,S92000003,5,291,26881,6,NA,789,NA,72.16980484882302,NA,288,26848,3,33,1.0309278350515465,0.12276329005617352,2021,1,12,2,Tue,winter
2021-01-13,S92000003,1,482,40361,19,NA,1481,NA,136.7842493998949,NA,482,40298,0,63,0,0.15609127623200614,2021,1,13,2,Wed,winter
2021-01-13,S92000003,2,385,34905,9,NA,1269,NA,117.09061651116096,NA,383,34846,2,59,0.5194805194805194,0.1690302248961467,2021,1,13,2,Wed,winter
2021-01-13,S92000003,3,299,27625,7,NA,1015,NA,92.9758784846489,NA,298,27588,1,37,0.33444816053511706,0.1339366515837104,2021,1,13,2,Wed,winter
2021-01-13,S92000003,4,288,28355,7,NA,928,NA,83.26148142631942,NA,287,28310,1,45,0.3472222222222222,0.15870216892964203,2021,1,13,2,Wed,winter
2021-01-13,S92000003,5,252,27133,9,NA,798,NA,72.99303456192746,NA,252,27100,0,33,0,0.12162311576309293,2021,1,13,2,Wed,winter
2021-01-14,S92000003,1,451,40812,14,NA,1495,NA,138.0772807919263,NA,447,40745,4,67,0.8869179600886918,0.16416740174458494,2021,1,14,2,Thu,winter
2021-01-14,S92000003,2,363,35268,15,NA,1284,NA,118.47466635171844,NA,362,35208,1,60,0.27548209366391185,0.1701258931609391,2021,1,14,2,Thu,winter
2021-01-14,S92000003,3,325,27950,9,NA,1024,NA,93.80029514116303,NA,322,27910,3,40,0.9230769230769232,0.14311270125223613,2021,1,14,2,Thu,winter
2021-01-14,S92000003,4,265,28620,13,NA,941,NA,84.4278599376795,NA,264,28574,1,46,0.37735849056603776,0.1607267645003494,2021,1,14,2,Thu,winter
2021-01-14,S92000003,5,224,27357,8,NA,806,NA,73.72479430690917,NA,224,27324,0,33,0,0.12062726176115804,2021,1,14,2,Thu,winter
2021-01-15,S92000003,1,457,41269,18,NA,1513,NA,139.73974972453811,NA,456,41201,1,68,0.2188183807439825,0.16477258959509558,2021,1,15,3,Fri,winter
2021-01-15,S92000003,2,357,35625,7,NA,1291,NA,119.12055627731192,NA,356,35564,1,61,0.2801120448179272,0.1712280701754386,2021,1,15,3,Fri,winter
2021-01-15,S92000003,3,269,28219,17,NA,1041,NA,95.3575266034675,NA,269,28179,0,40,0,0.14174846734469684,2021,1,15,3,Fri,winter
2021-01-15,S92000003,4,241,28861,8,NA,949,NA,85.1456313292857,NA,240,28814,1,47,0.4149377593360996,0.16284952011364817,2021,1,15,3,Fri,winter
2021-01-15,S92000003,5,210,27567,8,NA,814,NA,74.45655405189092,NA,210,27534,0,33,0,0.11970834693655458,2021,1,15,3,Fri,winter
